parent_name,utility_name,respondent_id,year,technology,employees_in_thousands
"Fortis, Inc.",Tucson Electric Power Co.,176,2008,steam,311
"Fortis, Inc.",Tucson Electric Power Co.,176,2009,steam,311
"Fortis, Inc.",Tucson Electric Power Co.,176,2010,steam,311
"Fortis, Inc.",Tucson Electric Power Co.,176,2011,steam,311
"Fortis, Inc.",Tucson Electric Power Co.,176,2012,steam,311
"Fortis, Inc.",Tucson Electric Power Co.,176,2013,steam,413
"Fortis, Inc.",Tucson Electric Power Co.,176,2014,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2015,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2016,other_fossil,1
"Fortis, Inc.",Tucson Electric Power Co.,176,2016,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2017,other_fossil,1
"Fortis, Inc.",Tucson Electric Power Co.,176,2017,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2018,other_fossil,1
"Fortis, Inc.",Tucson Electric Power Co.,176,2018,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2019,other_fossil,1
"Fortis, Inc.",Tucson Electric Power Co.,176,2019,steam,326
"Fortis, Inc.",Tucson Electric Power Co.,176,2020,steam,315
Ameren Corp.,Ameren Missouri,177,2005,hydro,75
Ameren Corp.,Ameren Missouri,177,2005,nuclear,805
Ameren Corp.,Ameren Missouri,177,2005,steam,878
Ameren Corp.,Ameren Missouri,177,2006,hydro,73
Ameren Corp.,Ameren Missouri,177,2006,nuclear,745
Ameren Corp.,Ameren Missouri,177,2006,other_fossil,3
Ameren Corp.,Ameren Missouri,177,2006,steam,879
Ameren Corp.,Ameren Missouri,177,2007,hydro,73
Ameren Corp.,Ameren Missouri,177,2007,nuclear,702
Ameren Corp.,Ameren Missouri,177,2007,other_fossil,3
Ameren Corp.,Ameren Missouri,177,2007,steam,876
Ameren Corp.,Ameren Missouri,177,2008,hydro,73
Ameren Corp.,Ameren Missouri,177,2008,nuclear,721
Ameren Corp.,Ameren Missouri,177,2008,other_fossil,5
Ameren Corp.,Ameren Missouri,177,2008,steam,894
Ameren Corp.,Ameren Missouri,177,2009,hydro,77
Ameren Corp.,Ameren Missouri,177,2009,nuclear,731
Ameren Corp.,Ameren Missouri,177,2009,other_fossil,5
Ameren Corp.,Ameren Missouri,177,2009,steam,907
Ameren Corp.,Ameren Missouri,177,2010,hydro,80
Ameren Corp.,Ameren Missouri,177,2010,nuclear,701
Ameren Corp.,Ameren Missouri,177,2010,other_fossil,5
Ameren Corp.,Ameren Missouri,177,2010,steam,886
Ameren Corp.,Ameren Missouri,177,2011,hydro,81
Ameren Corp.,Ameren Missouri,177,2011,nuclear,924
Ameren Corp.,Ameren Missouri,177,2011,other_fossil,6
Ameren Corp.,Ameren Missouri,177,2011,steam,940
Ameren Corp.,Ameren Missouri,177,2012,hydro,70
Ameren Corp.,Ameren Missouri,177,2012,nuclear,845
Ameren Corp.,Ameren Missouri,177,2012,other_fossil,6
Ameren Corp.,Ameren Missouri,177,2012,steam,840
Ameren Corp.,Ameren Missouri,177,2013,hydro,76
Ameren Corp.,Ameren Missouri,177,2013,nuclear,868
Ameren Corp.,Ameren Missouri,177,2013,other_fossil,6
Ameren Corp.,Ameren Missouri,177,2013,steam,820
Ameren Corp.,Ameren Missouri,177,2014,hydro,75
Ameren Corp.,Ameren Missouri,177,2014,nuclear,860
Ameren Corp.,Ameren Missouri,177,2014,other_fossil,9
Ameren Corp.,Ameren Missouri,177,2014,steam,767
Ameren Corp.,Ameren Missouri,177,2015,hydro,74
Ameren Corp.,Ameren Missouri,177,2015,nuclear,845
Ameren Corp.,Ameren Missouri,177,2015,other_fossil,10
Ameren Corp.,Ameren Missouri,177,2015,steam,734
Ameren Corp.,Ameren Missouri,177,2016,hydro,73
Ameren Corp.,Ameren Missouri,177,2016,nuclear,821
Ameren Corp.,Ameren Missouri,177,2016,other_fossil,8
Ameren Corp.,Ameren Missouri,177,2016,steam,683
Ameren Corp.,Ameren Missouri,177,2017,hydro,74
Ameren Corp.,Ameren Missouri,177,2017,nuclear,814
Ameren Corp.,Ameren Missouri,177,2017,other_fossil,8
Ameren Corp.,Ameren Missouri,177,2017,steam,681
Ameren Corp.,Ameren Missouri,177,2018,hydro,73
Ameren Corp.,Ameren Missouri,177,2018,nuclear,808
Ameren Corp.,Ameren Missouri,177,2018,other_fossil,8
Ameren Corp.,Ameren Missouri,177,2018,steam,689
Ameren Corp.,Ameren Missouri,177,2019,hydro,76
Ameren Corp.,Ameren Missouri,177,2019,nuclear,798
Ameren Corp.,Ameren Missouri,177,2019,other_fossil,9
Ameren Corp.,Ameren Missouri,177,2019,steam,691
Ameren Corp.,Ameren Missouri,177,2020,hydro,72
Ameren Corp.,Ameren Missouri,177,2020,nuclear,810
Ameren Corp.,Ameren Missouri,177,2020,other_fossil,6
Ameren Corp.,Ameren Missouri,177,2020,steam,689
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2006,other_fossil,13
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2006,steam,109
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2007,other_fossil,19
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2007,steam,111
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2008,other_fossil,16
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2008,steam,108
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2009,other_fossil,23
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2009,steam,97
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2010,other_fossil,23
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2010,steam,96
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2011,other_fossil,26
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2011,steam,95
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2012,other_fossil,28
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2012,steam,92
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2013,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2013,steam,87
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2014,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2014,steam,98
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2015,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2015,steam,94
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2016,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2016,steam,99
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2017,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2017,steam,94
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2018,other_fossil,24
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2018,steam,104
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2019,other_fossil,23
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2019,steam,105
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2020,other_fossil,23
Duke Energy Corp.,"Duke Energy Kentucky, Inc.",178,2020,steam,94
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2005,hydro,8
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2005,other_fossil,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2006,hydro,8
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2006,other_fossil,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2007,hydro,8
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2007,other_fossil,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2008,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2008,other_fossil,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2009,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2009,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2010,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2010,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2011,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2011,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2012,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2012,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2013,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2013,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2014,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2014,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2015,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2015,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2016,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2016,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2017,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2017,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2018,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2018,other_fossil,3
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2019,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2019,other_fossil,1
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2020,hydro,4
"Balfour Beatty Infrastructure Partners, L.P.",Upper Peninsula Power Co.,181,2020,other_fossil,1
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2005,other_fossil,15
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2005,steam,293
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2006,other_fossil,16
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2006,steam,289
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2007,other_fossil,16
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2007,steam,236
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2008,other_fossil,16
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2008,steam,222
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2009,other_fossil,18
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2009,steam,458
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2010,other_fossil,18
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2010,steam,711
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2011,other_fossil,18
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2011,steam,719
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2012,other_fossil,19
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2012,steam,720
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2013,other_fossil,17
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2013,steam,713
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2014,other_fossil,16
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2014,steam,715
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2015,other_fossil,14
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2015,steam,688
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2016,other_fossil,14
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2016,steam,678
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2017,other_fossil,13
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2017,steam,633
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2018,other_fossil,12
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2018,steam,592
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2019,other_fossil,12
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2019,steam,291
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2020,other_fossil,10
"Evergy, Inc.","Evergy Missouri West, Inc.",182,2020,steam,252
Dominion Energy,Dominion Energy Virginia,186,2005,hydro,79
Dominion Energy,Dominion Energy Virginia,186,2005,nuclear,1137
Dominion Energy,Dominion Energy Virginia,186,2005,other_fossil,92
Dominion Energy,Dominion Energy Virginia,186,2005,steam,1214
Dominion Energy,Dominion Energy Virginia,186,2006,hydro,78
Dominion Energy,Dominion Energy Virginia,186,2006,nuclear,1125
Dominion Energy,Dominion Energy Virginia,186,2006,other_fossil,89
Dominion Energy,Dominion Energy Virginia,186,2006,steam,1219
Dominion Energy,Dominion Energy Virginia,186,2007,hydro,76
Dominion Energy,Dominion Energy Virginia,186,2007,nuclear,1125
Dominion Energy,Dominion Energy Virginia,186,2007,other_fossil,91
Dominion Energy,Dominion Energy Virginia,186,2007,steam,1281
Dominion Energy,Dominion Energy Virginia,186,2008,hydro,83
Dominion Energy,Dominion Energy Virginia,186,2008,nuclear,1162
Dominion Energy,Dominion Energy Virginia,186,2008,other_fossil,96
Dominion Energy,Dominion Energy Virginia,186,2008,steam,1433
Dominion Energy,Dominion Energy Virginia,186,2009,hydro,73
Dominion Energy,Dominion Energy Virginia,186,2009,nuclear,1138
Dominion Energy,Dominion Energy Virginia,186,2009,other_fossil,95
Dominion Energy,Dominion Energy Virginia,186,2009,steam,1315
Dominion Energy,Dominion Energy Virginia,186,2010,hydro,73
Dominion Energy,Dominion Energy Virginia,186,2010,nuclear,1061
Dominion Energy,Dominion Energy Virginia,186,2010,other_fossil,101
Dominion Energy,Dominion Energy Virginia,186,2010,steam,1309
Dominion Energy,Dominion Energy Virginia,186,2011,hydro,72
Dominion Energy,Dominion Energy Virginia,186,2011,nuclear,1061
Dominion Energy,Dominion Energy Virginia,186,2011,other_fossil,116
Dominion Energy,Dominion Energy Virginia,186,2011,steam,1314
Dominion Energy,Dominion Energy Virginia,186,2012,hydro,71
Dominion Energy,Dominion Energy Virginia,186,2012,nuclear,1071
Dominion Energy,Dominion Energy Virginia,186,2012,other_fossil,108
Dominion Energy,Dominion Energy Virginia,186,2012,steam,1381
Dominion Energy,Dominion Energy Virginia,186,2013,hydro,70
Dominion Energy,Dominion Energy Virginia,186,2013,nuclear,1070
Dominion Energy,Dominion Energy Virginia,186,2013,other_fossil,123
Dominion Energy,Dominion Energy Virginia,186,2013,steam,1247
Dominion Energy,Dominion Energy Virginia,186,2014,hydro,70
Dominion Energy,Dominion Energy Virginia,186,2014,nuclear,1067
Dominion Energy,Dominion Energy Virginia,186,2014,other_fossil,165
Dominion Energy,Dominion Energy Virginia,186,2014,steam,1165
Dominion Energy,Dominion Energy Virginia,186,2015,hydro,66
Dominion Energy,Dominion Energy Virginia,186,2015,nuclear,1062
Dominion Energy,Dominion Energy Virginia,186,2015,other_fossil,172
Dominion Energy,Dominion Energy Virginia,186,2015,steam,1149
Dominion Energy,Dominion Energy Virginia,186,2016,hydro,67
Dominion Energy,Dominion Energy Virginia,186,2016,nuclear,1173
Dominion Energy,Dominion Energy Virginia,186,2016,other_fossil,176
Dominion Energy,Dominion Energy Virginia,186,2016,steam,1101
Dominion Energy,Dominion Energy Virginia,186,2017,hydro,50
Dominion Energy,Dominion Energy Virginia,186,2017,nuclear,1862
Dominion Energy,Dominion Energy Virginia,186,2017,other_fossil,248
Dominion Energy,Dominion Energy Virginia,186,2017,steam,1189
Dominion Energy,Dominion Energy Virginia,186,2018,hydro,83
Dominion Energy,Dominion Energy Virginia,186,2018,nuclear,1862
Dominion Energy,Dominion Energy Virginia,186,2018,other_fossil,299
Dominion Energy,Dominion Energy Virginia,186,2018,steam,1189
Dominion Energy,Dominion Energy Virginia,186,2019,hydro,78
Dominion Energy,Dominion Energy Virginia,186,2019,nuclear,2453
Dominion Energy,Dominion Energy Virginia,186,2019,other_fossil,262
Dominion Energy,Dominion Energy Virginia,186,2019,steam,799
Dominion Energy,Dominion Energy Virginia,186,2020,hydro,75
Dominion Energy,Dominion Energy Virginia,186,2020,nuclear,2419
Dominion Energy,Dominion Energy Virginia,186,2020,other_fossil,419
Dominion Energy,Dominion Energy Virginia,186,2020,steam,805
Avista Corp.,Avista Corp.,187,2005,hydro,34
Avista Corp.,Avista Corp.,187,2005,other_fossil,26
Avista Corp.,Avista Corp.,187,2005,steam,240
Avista Corp.,Avista Corp.,187,2006,hydro,39
Avista Corp.,Avista Corp.,187,2006,other_fossil,27
Avista Corp.,Avista Corp.,187,2006,steam,240
Avista Corp.,Avista Corp.,187,2007,hydro,40
Avista Corp.,Avista Corp.,187,2007,other_fossil,26
Avista Corp.,Avista Corp.,187,2007,steam,240
Avista Corp.,Avista Corp.,187,2008,hydro,40
Avista Corp.,Avista Corp.,187,2008,other_fossil,26
Avista Corp.,Avista Corp.,187,2008,steam,240
Avista Corp.,Avista Corp.,187,2009,hydro,40
Avista Corp.,Avista Corp.,187,2009,other_fossil,26
Avista Corp.,Avista Corp.,187,2009,steam,240
Avista Corp.,Avista Corp.,187,2010,hydro,39
Avista Corp.,Avista Corp.,187,2010,other_fossil,26
Avista Corp.,Avista Corp.,187,2010,steam,241
Avista Corp.,Avista Corp.,187,2011,hydro,39
Avista Corp.,Avista Corp.,187,2011,other_fossil,30
Avista Corp.,Avista Corp.,187,2011,steam,216
Avista Corp.,Avista Corp.,187,2012,hydro,47
Avista Corp.,Avista Corp.,187,2012,other_fossil,18
Avista Corp.,Avista Corp.,187,2012,steam,228
Avista Corp.,Avista Corp.,187,2013,hydro,49
Avista Corp.,Avista Corp.,187,2013,other_fossil,16
Avista Corp.,Avista Corp.,187,2013,steam,170
Avista Corp.,Avista Corp.,187,2014,hydro,49
Avista Corp.,Avista Corp.,187,2014,other_fossil,16
Avista Corp.,Avista Corp.,187,2014,steam,172
Avista Corp.,Avista Corp.,187,2015,hydro,54
Avista Corp.,Avista Corp.,187,2015,other_fossil,17
Avista Corp.,Avista Corp.,187,2015,steam,391
Avista Corp.,Avista Corp.,187,2016,hydro,50
Avista Corp.,Avista Corp.,187,2016,other_fossil,20
Avista Corp.,Avista Corp.,187,2016,steam,369
Avista Corp.,Avista Corp.,187,2017,hydro,54
Avista Corp.,Avista Corp.,187,2017,other_fossil,20
Avista Corp.,Avista Corp.,187,2017,steam,359
Avista Corp.,Avista Corp.,187,2018,hydro,52
Avista Corp.,Avista Corp.,187,2018,other_fossil,19
Avista Corp.,Avista Corp.,187,2018,steam,345
Avista Corp.,Avista Corp.,187,2019,hydro,52
Avista Corp.,Avista Corp.,187,2019,other_fossil,19
Avista Corp.,Avista Corp.,187,2019,steam,335
Avista Corp.,Avista Corp.,187,2020,hydro,33
Avista Corp.,Avista Corp.,187,2020,other_fossil,19
Avista Corp.,Avista Corp.,187,2020,steam,277
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2005,steam,456
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2006,other_fossil,3
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2006,steam,453
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2007,other_fossil,3
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2007,steam,442
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2008,other_fossil,7
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2008,steam,464
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2009,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2009,renewables,2
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2009,steam,207
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2010,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2010,renewables,2
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2010,steam,205
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2011,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2011,renewables,2
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2011,steam,211
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2012,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2012,renewables,2
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2012,steam,203
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2013,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2013,renewables,3
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2013,steam,190
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2014,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2014,renewables,3
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2014,steam,182
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2015,other_fossil,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2015,renewables,3
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2015,steam,178
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2016,other_fossil,14
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2016,renewables,5
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2016,steam,119
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2017,other_fossil,13
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2017,renewables,9
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2017,steam,108
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2018,other_fossil,16
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2018,renewables,11
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2018,steam,93
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2019,other_fossil,18
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2019,renewables,23
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2019,steam,300
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2020,other_fossil,19
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2020,renewables,33
"Evergy, Inc.","Evergy Kansas Central, Inc.",191,2020,steam,279
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2015,steam,116
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2016,steam,122
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2017,steam,125
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2018,steam,232
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2019,steam,101
"American Electric Power Co., Inc.",Wheeling Power Co.,192,2020,steam,95
WEC Energy Group,Wisconsin Electric Power Co.,193,2005,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2005,nuclear,626
WEC Energy Group,Wisconsin Electric Power Co.,193,2005,other_fossil,51
WEC Energy Group,Wisconsin Electric Power Co.,193,2005,steam,769
WEC Energy Group,Wisconsin Electric Power Co.,193,2006,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2006,nuclear,557
WEC Energy Group,Wisconsin Electric Power Co.,193,2006,other_fossil,50
WEC Energy Group,Wisconsin Electric Power Co.,193,2006,steam,802
WEC Energy Group,Wisconsin Electric Power Co.,193,2007,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2007,nuclear,557
WEC Energy Group,Wisconsin Electric Power Co.,193,2007,other_fossil,52
WEC Energy Group,Wisconsin Electric Power Co.,193,2007,steam,738
WEC Energy Group,Wisconsin Electric Power Co.,193,2008,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2008,other_fossil,53
WEC Energy Group,Wisconsin Electric Power Co.,193,2008,steam,725
WEC Energy Group,Wisconsin Electric Power Co.,193,2009,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2009,other_fossil,86
WEC Energy Group,Wisconsin Electric Power Co.,193,2009,steam,693
WEC Energy Group,Wisconsin Electric Power Co.,193,2010,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2010,other_fossil,47
WEC Energy Group,Wisconsin Electric Power Co.,193,2010,steam,882
WEC Energy Group,Wisconsin Electric Power Co.,193,2011,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2011,other_fossil,50
WEC Energy Group,Wisconsin Electric Power Co.,193,2011,steam,899
WEC Energy Group,Wisconsin Electric Power Co.,193,2012,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2012,other_fossil,51
WEC Energy Group,Wisconsin Electric Power Co.,193,2012,steam,893
WEC Energy Group,Wisconsin Electric Power Co.,193,2013,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2013,other_fossil,53
WEC Energy Group,Wisconsin Electric Power Co.,193,2013,steam,864
WEC Energy Group,Wisconsin Electric Power Co.,193,2014,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2014,other_fossil,52
WEC Energy Group,Wisconsin Electric Power Co.,193,2014,steam,840
WEC Energy Group,Wisconsin Electric Power Co.,193,2015,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2015,other_fossil,48
WEC Energy Group,Wisconsin Electric Power Co.,193,2015,steam,795
WEC Energy Group,Wisconsin Electric Power Co.,193,2016,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2016,other_fossil,53
WEC Energy Group,Wisconsin Electric Power Co.,193,2016,steam,776
WEC Energy Group,Wisconsin Electric Power Co.,193,2017,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2017,other_fossil,53
WEC Energy Group,Wisconsin Electric Power Co.,193,2017,steam,734
WEC Energy Group,Wisconsin Electric Power Co.,193,2018,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2018,other_fossil,56
WEC Energy Group,Wisconsin Electric Power Co.,193,2018,steam,598
WEC Energy Group,Wisconsin Electric Power Co.,193,2019,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2019,other_fossil,46
WEC Energy Group,Wisconsin Electric Power Co.,193,2019,steam,456
WEC Energy Group,Wisconsin Electric Power Co.,193,2020,hydro,2
WEC Energy Group,Wisconsin Electric Power Co.,193,2020,other_fossil,51
WEC Energy Group,Wisconsin Electric Power Co.,193,2020,steam,431
Alliant Energy,Wisconsin Power & Light Co.,194,2005,hydro,11
Alliant Energy,Wisconsin Power & Light Co.,194,2005,other_fossil,142
Alliant Energy,Wisconsin Power & Light Co.,194,2005,steam,593
Alliant Energy,Wisconsin Power & Light Co.,194,2006,hydro,11
Alliant Energy,Wisconsin Power & Light Co.,194,2006,other_fossil,140
Alliant Energy,Wisconsin Power & Light Co.,194,2006,steam,583
Alliant Energy,Wisconsin Power & Light Co.,194,2007,hydro,10
Alliant Energy,Wisconsin Power & Light Co.,194,2007,other_fossil,137
Alliant Energy,Wisconsin Power & Light Co.,194,2007,steam,581
Alliant Energy,Wisconsin Power & Light Co.,194,2008,hydro,10
Alliant Energy,Wisconsin Power & Light Co.,194,2008,other_fossil,137
Alliant Energy,Wisconsin Power & Light Co.,194,2008,renewables,4
Alliant Energy,Wisconsin Power & Light Co.,194,2008,steam,581
Alliant Energy,Wisconsin Power & Light Co.,194,2009,hydro,9
